poll_id,poll_date,estado,municipio,candidate_id,percentual
PESQ-2026-BRASIL-01,2026-03-10,BA,Salvador,11111111-1111-1111-1111-111111111111,30,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,BA,Salvador,22222222-2222-2222-2222-222222222222,35,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,BA,Salvador,33333333-3333-3333-3333-333333333333,13,80.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,BA,Salvador,44444444-4444-4444-4444-444444444444,12,00.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,BA,Salvador,55555555-5555-5555-5555-555555555555,8,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,CE,Fortaleza,11111111-1111-1111-1111-111111111111,30,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,CE,Fortaleza,22222222-2222-2222-2222-222222222222,35,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,CE,Fortaleza,33333333-3333-3333-3333-333333333333,13,80.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,CE,Fortaleza,44444444-4444-4444-4444-444444444444,12,00.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,CE,Fortaleza,55555555-5555-5555-5555-555555555555,8,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,MG,Belo Horizonte,11111111-1111-1111-1111-111111111111,30,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,MG,Belo Horizonte,22222222-2222-2222-2222-222222222222,35,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,MG,Belo Horizonte,33333333-3333-3333-3333-333333333333,13,80.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,MG,Belo Horizonte,44444444-4444-4444-4444-444444444444,12,00.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,MG,Belo Horizonte,55555555-5555-5555-5555-555555555555,8,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,AM,Manaus,11111111-1111-1111-1111-111111111111,30,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,AM,Manaus,22222222-2222-2222-2222-222222222222,35,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,AM,Manaus,33333333-3333-3333-3333-333333333333,13,80.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,AM,Manaus,44444444-4444-4444-4444-444444444444,12,00.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,AM,Manaus,55555555-5555-5555-5555-555555555555,8,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PR,Curitiba,11111111-1111-1111-1111-111111111111,30,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PR,Curitiba,22222222-2222-2222-2222-222222222222,35,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PR,Curitiba,33333333-3333-3333-3333-333333333333,13,80.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PR,Curitiba,44444444-4444-4444-4444-444444444444,12,00.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PR,Curitiba,55555555-5555-5555-5555-555555555555,8,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PE,Recife,11111111-1111-1111-1111-111111111111,30,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PE,Recife,22222222-2222-2222-2222-222222222222,35,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PE,Recife,33333333-3333-3333-3333-333333333333,13,80.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PE,Recife,44444444-4444-4444-4444-444444444444,12,00.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PE,Recife,55555555-5555-5555-5555-555555555555,8,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RS,Porto Alegre,11111111-1111-1111-1111-111111111111,30,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RS,Porto Alegre,22222222-2222-2222-2222-222222222222,35,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RS,Porto Alegre,33333333-3333-3333-3333-333333333333,13,80.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RS,Porto Alegre,44444444-4444-4444-4444-444444444444,12,00.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RS,Porto Alegre,55555555-5555-5555-5555-555555555555,8,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PA,Belém,11111111-1111-1111-1111-111111111111,30,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PA,Belém,22222222-2222-2222-2222-222222222222,35,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PA,Belém,33333333-3333-3333-3333-333333333333,13,80.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PA,Belém,44444444-4444-4444-4444-444444444444,12,00.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PA,Belém,55555555-5555-5555-5555-555555555555,8,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,GO,Goiânia,11111111-1111-1111-1111-111111111111,30,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,GO,Goiânia,22222222-2222-2222-2222-222222222222,35,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,GO,Goiânia,33333333-3333-3333-3333-333333333333,13,80.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,GO,Goiânia,44444444-4444-4444-4444-444444444444,12,00.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,GO,Goiânia,55555555-5555-5555-5555-555555555555,8,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Guarulhos,11111111-1111-1111-1111-111111111111,30,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Guarulhos,22222222-2222-2222-2222-222222222222,35,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Guarulhos,33333333-3333-3333-3333-333333333333,13,80.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Guarulhos,44444444-4444-4444-4444-444444444444,12,00.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Guarulhos,55555555-5555-5555-5555-555555555555,8,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Campinas,11111111-1111-1111-1111-111111111111,30,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Campinas,22222222-2222-2222-2222-222222222222,35,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Campinas,33333333-3333-3333-3333-333333333333,13,80.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Campinas,44444444-4444-4444-4444-444444444444,12,00.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Campinas,55555555-5555-5555-5555-555555555555,8,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,MA,São Luís,11111111-1111-1111-1111-111111111111,30,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,MA,São Luís,22222222-2222-2222-2222-222222222222,35,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,MA,São Luís,33333333-3333-3333-3333-333333333333,13,80.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,MA,São Luís,44444444-4444-4444-4444-444444444444,12,00.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,MA,São Luís,55555555-5555-5555-5555-555555555555,8,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RJ,São Gonçalo,11111111-1111-1111-1111-111111111111,30,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RJ,São Gonçalo,22222222-2222-2222-2222-222222222222,35,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RJ,São Gonçalo,33333333-3333-3333-3333-333333333333,13,80.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RJ,São Gonçalo,44444444-4444-4444-4444-444444444444,12,00.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RJ,São Gonçalo,55555555-5555-5555-5555-555555555555,8,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,AL,Maceió,11111111-1111-1111-1111-111111111111,30,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,AL,Maceió,22222222-2222-2222-2222-222222222222,35,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,AL,Maceió,33333333-3333-3333-3333-333333333333,13,80.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,AL,Maceió,44444444-4444-4444-4444-444444444444,12,00.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,AL,Maceió,55555555-5555-5555-5555-555555555555,8,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,AM,Parintins,11111111-1111-1111-1111-111111111111,30,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,AM,Parintins,22222222-2222-2222-2222-222222222222,35,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,AM,Parintins,33333333-3333-3333-3333-333333333333,13,80.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,AM,Parintins,44444444-4444-4444-4444-444444444444,12,00.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,AM,Parintins,55555555-5555-5555-5555-555555555555,8,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,BA,Feira de Santana,11111111-1111-1111-1111-111111111111,30,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,BA,Feira de Santana,22222222-2222-2222-2222-222222222222,35,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,BA,Feira de Santana,33333333-3333-3333-3333-333333333333,13,80.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,BA,Feira de Santana,44444444-4444-4444-4444-444444444444,12,00.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,BA,Feira de Santana,55555555-5555-5555-5555-555555555555,8,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PA,Ananindeua,11111111-1111-1111-1111-111111111111,30,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PA,Ananindeua,22222222-2222-2222-2222-222222222222,35,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PA,Ananindeua,33333333-3333-3333-3333-333333333333,13,80.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PA,Ananindeua,44444444-4444-4444-4444-444444444444,12,00.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PA,Ananindeua,55555555-5555-5555-5555-555555555555,8,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,ES,Vitória,11111111-1111-1111-1111-111111111111,34,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,ES,Vitória,22222222-2222-2222-2222-222222222222,33,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,ES,Vitória,33333333-3333-3333-3333-333333333333,14,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,ES,Vitória,44444444-4444-4444-4444-444444444444,10,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,ES,Vitória,55555555-5555-5555-5555-555555555555,7,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SC,Florianópolis,11111111-1111-1111-1111-111111111111,34,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SC,Florianópolis,22222222-2222-2222-2222-222222222222,33,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SC,Florianópolis,33333333-3333-3333-3333-333333333333,14,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SC,Florianópolis,44444444-4444-4444-4444-444444444444,10,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SC,Florianópolis,55555555-5555-5555-5555-555555555555,7,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PB,João Pessoa,11111111-1111-1111-1111-111111111111,34,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PB,João Pessoa,22222222-2222-2222-2222-222222222222,33,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PB,João Pessoa,33333333-3333-3333-3333-333333333333,14,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PB,João Pessoa,44444444-4444-4444-4444-444444444444,10,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PB,João Pessoa,55555555-5555-5555-5555-555555555555,7,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,MS,Campo Grande,11111111-1111-1111-1111-111111111111,34,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,MS,Campo Grande,22222222-2222-2222-2222-222222222222,33,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,MS,Campo Grande,33333333-3333-3333-3333-333333333333,14,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,MS,Campo Grande,44444444-4444-4444-4444-444444444444,10,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,MS,Campo Grande,55555555-5555-5555-5555-555555555555,7,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,MT,Cuiabá,11111111-1111-1111-1111-111111111111,34,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,MT,Cuiabá,22222222-2222-2222-2222-222222222222,33,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,MT,Cuiabá,33333333-3333-3333-3333-333333333333,14,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,MT,Cuiabá,44444444-4444-4444-4444-444444444444,10,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,MT,Cuiabá,55555555-5555-5555-5555-555555555555,7,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RO,Porto Velho,11111111-1111-1111-1111-111111111111,34,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RO,Porto Velho,22222222-2222-2222-2222-222222222222,33,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RO,Porto Velho,33333333-3333-3333-3333-333333333333,14,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RO,Porto Velho,44444444-4444-4444-4444-444444444444,10,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RO,Porto Velho,55555555-5555-5555-5555-555555555555,7,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PI,Teresina,11111111-1111-1111-1111-111111111111,34,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PI,Teresina,22222222-2222-2222-2222-222222222222,33,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PI,Teresina,33333333-3333-3333-3333-333333333333,14,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PI,Teresina,44444444-4444-4444-4444-444444444444,10,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PI,Teresina,55555555-5555-5555-5555-555555555555,7,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RN,Natal,11111111-1111-1111-1111-111111111111,34,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RN,Natal,22222222-2222-2222-2222-222222222222,33,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RN,Natal,33333333-3333-3333-3333-333333333333,14,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RN,Natal,44444444-4444-4444-4444-444444444444,10,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RN,Natal,55555555-5555-5555-5555-555555555555,7,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SE,Aracaju,11111111-1111-1111-1111-111111111111,34,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SE,Aracaju,22222222-2222-2222-2222-222222222222,33,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SE,Aracaju,33333333-3333-3333-3333-333333333333,14,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SE,Aracaju,44444444-4444-4444-4444-444444444444,10,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SE,Aracaju,55555555-5555-5555-5555-555555555555,7,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,TO,Palmas,11111111-1111-1111-1111-111111111111,34,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,TO,Palmas,22222222-2222-2222-2222-222222222222,33,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,TO,Palmas,33333333-3333-3333-3333-333333333333,14,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,TO,Palmas,44444444-4444-4444-4444-444444444444,10,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,TO,Palmas,55555555-5555-5555-5555-555555555555,7,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Santos,11111111-1111-1111-1111-111111111111,34,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Santos,22222222-2222-2222-2222-222222222222,33,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Santos,33333333-3333-3333-3333-333333333333,14,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Santos,44444444-4444-4444-4444-444444444444,10,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Santos,55555555-5555-5555-5555-555555555555,7,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Ribeirão Preto,11111111-1111-1111-1111-111111111111,34,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Ribeirão Preto,22222222-2222-2222-2222-222222222222,33,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Ribeirão Preto,33333333-3333-3333-3333-333333333333,14,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Ribeirão Preto,44444444-4444-4444-4444-444444444444,10,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Ribeirão Preto,55555555-5555-5555-5555-555555555555,7,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Sorocaba,11111111-1111-1111-1111-111111111111,34,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Sorocaba,22222222-2222-2222-2222-222222222222,33,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Sorocaba,33333333-3333-3333-3333-333333333333,14,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Sorocaba,44444444-4444-4444-4444-444444444444,10,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Sorocaba,55555555-5555-5555-5555-555555555555,7,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PR,Londrina,11111111-1111-1111-1111-111111111111,34,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PR,Londrina,22222222-2222-2222-2222-222222222222,33,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PR,Londrina,33333333-3333-3333-3333-333333333333,14,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PR,Londrina,44444444-4444-4444-4444-444444444444,10,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PR,Londrina,55555555-5555-5555-5555-555555555555,7,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PR,Maringá,11111111-1111-1111-1111-111111111111,34,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PR,Maringá,22222222-2222-2222-2222-222222222222,33,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PR,Maringá,33333333-3333-3333-3333-333333333333,14,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PR,Maringá,44444444-4444-4444-4444-444444444444,10,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PR,Maringá,55555555-5555-5555-5555-555555555555,7,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RS,Caxias do Sul,11111111-1111-1111-1111-111111111111,34,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RS,Caxias do Sul,22222222-2222-2222-2222-222222222222,33,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RS,Caxias do Sul,33333333-3333-3333-3333-333333333333,14,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RS,Caxias do Sul,44444444-4444-4444-4444-444444444444,10,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,RS,Caxias do Sul,55555555-5555-5555-5555-555555555555,7,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SC,Joinville,11111111-1111-1111-1111-111111111111,34,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SC,Joinville,22222222-2222-2222-2222-222222222222,33,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SC,Joinville,33333333-3333-3333-3333-333333333333,14,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SC,Joinville,44444444-4444-4444-4444-444444444444,10,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SC,Joinville,55555555-5555-5555-5555-555555555555,7,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,BA,Vitória da Conquista,11111111-1111-1111-1111-111111111111,34,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,BA,Vitória da Conquista,22222222-2222-2222-2222-222222222222,33,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,BA,Vitória da Conquista,33333333-3333-3333-3333-333333333333,14,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,BA,Vitória da Conquista,44444444-4444-4444-4444-444444444444,10,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,BA,Vitória da Conquista,55555555-5555-5555-5555-555555555555,7,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PE,Caruaru,11111111-1111-1111-1111-111111111111,34,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PE,Caruaru,22222222-2222-2222-2222-222222222222,33,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PE,Caruaru,33333333-3333-3333-3333-333333333333,14,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PE,Caruaru,44444444-4444-4444-4444-444444444444,10,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PE,Caruaru,55555555-5555-5555-5555-555555555555,7,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PA,Santarém,11111111-1111-1111-1111-111111111111,34,10.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PA,Santarém,22222222-2222-2222-2222-222222222222,33,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PA,Santarém,33333333-3333-3333-3333-333333333333,14,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PA,Santarém,44444444-4444-4444-4444-444444444444,10,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,PA,Santarém,55555555-5555-5555-5555-555555555555,7,90.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Ubatuba,11111111-1111-1111-1111-111111111111,37,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Ubatuba,22222222-2222-2222-2222-222222222222,34,40.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Ubatuba,33333333-3333-3333-3333-333333333333,14,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Ubatuba,44444444-4444-4444-4444-444444444444,8,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Ubatuba,55555555-5555-5555-5555-555555555555,5,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Aparecida,11111111-1111-1111-1111-111111111111,37,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Aparecida,22222222-2222-2222-2222-222222222222,34,40.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Aparecida,33333333-3333-3333-3333-333333333333,14,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Aparecida,44444444-4444-4444-4444-444444444444,8,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Aparecida,55555555-5555-5555-5555-555555555555,5,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Ilhabela,11111111-1111-1111-1111-111111111111,37,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Ilhabela,22222222-2222-2222-2222-222222222222,34,40.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Ilhabela,33333333-3333-3333-3333-333333333333,14,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Ilhabela,44444444-4444-4444-4444-444444444444,8,20.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Ilhabela,55555555-5555-5555-5555-555555555555,5,60.Replace(',', '.')
PESQ-2026-BRASIL-01,2026-03-10,SP,Campos do Jordão,11111111-1111-1111-1111-111111111111,37,60.Replace(',', '.')
